,assay_name,active_compounds,inactive_compounds,missing_compounds,total,fraction_active,fraction_inactive,fraction_missing
216,BSK_BE3C_IL1a_down,260.0,1138.0,6389.0,7787.0,0.0333889816360601,0.14614100423783227,0.8204700141261076
217,BSK_BE3C_IP10_down,368.0,1029.0,6390.0,7787.0,0.047258250931038914,0.1321433157827148,0.8205984332862463
218,BSK_BE3C_MIG_down,181.0,1217.0,6389.0,7787.0,0.02324386798510338,0.15628611788878902,0.8204700141261076
219,BSK_BE3C_MMP1_down,183.0,1214.0,6390.0,7787.0,0.023500706305380762,0.15590086040837292,0.8205984332862463
220,BSK_BE3C_MMP1_up,127.0,1270.0,6390.0,7787.0,0.01630923333761397,0.1630923333761397,0.8205984332862463
221,BSK_BE3C_PAI1_down,281.0,1117.0,6389.0,7787.0,0.036085783998972644,0.14344420187491974,0.8204700141261076
222,BSK_BE3C_SRB_down,200.0,1198.0,6389.0,7787.0,0.025683832027738537,0.15384615384615385,0.8204700141261076
223,BSK_BE3C_TGFb1_down,221.0,1178.0,6388.0,7787.0,0.028380634390651086,0.15127777064338,0.8203415949659689
224,BSK_BE3C_tPA_down,235.0,1163.0,6389.0,7787.0,0.030178502632592783,0.1493514832412996,0.8204700141261076
225,BSK_BE3C_uPAR_down,190.0,1207.0,6390.0,7787.0,0.02439964042635161,0.1550019262874021,0.8205984332862463
226,BSK_BE3C_uPAR_up,39.0,1360.0,6388.0,7787.0,0.005008347245409015,0.17465005778862205,0.8203415949659689
227,BSK_BE3C_uPA_down,228.0,1170.0,6389.0,7787.0,0.029279568511621935,0.15025041736227046,0.8204700141261076
228,BSK_CASM3C_HLADR_down,281.0,1116.0,6390.0,7787.0,0.036085783998972644,0.14331578271478104,0.8205984332862463
229,BSK_CASM3C_IL6_down,203.0,1195.0,6389.0,7787.0,0.026069089508154616,0.15346089636573776,0.8204700141261076
230,BSK_CASM3C_IL6_up,46.0,1352.0,6389.0,7787.0,0.005907281366379864,0.17362270450751252,0.8204700141261076
231,BSK_CASM3C_IL8_down,139.0,1259.0,6389.0,7787.0,0.017850263259278285,0.1616797226146141,0.8204700141261076
232,BSK_CASM3C_LDLR_down,159.0,1239.0,6389.0,7787.0,0.020418646462052138,0.15911133941184025,0.8204700141261076
233,BSK_CASM3C_LDLR_up,78.0,1320.0,6389.0,7787.0,0.01001669449081803,0.16951329138307436,0.8204700141261076
234,BSK_CASM3C_MCP1_down,206.0,1191.0,6390.0,7787.0,0.026454346988570694,0.152947219725183,0.8205984332862463
235,BSK_CASM3C_MCP1_up,32.0,1367.0,6388.0,7787.0,0.0041094131244381665,0.17554899190959292,0.8203415949659689
236,BSK_CASM3C_MCSF_down,254.0,1143.0,6390.0,7787.0,0.03261846667522794,0.14678310003852574,0.8205984332862463
237,BSK_CASM3C_MCSF_up,22.0,1377.0,6388.0,7787.0,0.002825221523051239,0.17683318351097985,0.8203415949659689
238,BSK_CASM3C_MIG_down,152.0,1246.0,6389.0,7787.0,0.01951971234108129,0.1600102735328111,0.8204700141261076
239,BSK_CASM3C_Proliferation_down,430.0,967.0,6390.0,7787.0,0.05522023885963786,0.12418132785411583,0.8205984332862463
240,BSK_CASM3C_Proliferation_up,26.0,1372.0,6389.0,7787.0,0.00333889816360601,0.17619108771028638,0.8204700141261076
241,BSK_CASM3C_SAA_down,171.0,1227.0,6389.0,7787.0,0.021959676383716452,0.15757030949017595,0.8204700141261076
242,BSK_CASM3C_SAA_up,35.0,1364.0,6388.0,7787.0,0.004494670604854244,0.17516373442917682,0.8203415949659689
243,BSK_CASM3C_SRB_down,243.0,1154.0,6390.0,7787.0,0.031205855913702323,0.14819571080005137,0.8205984332862463
244,BSK_CASM3C_Thrombomodulin_down,71.0,1328.0,6388.0,7787.0,0.009117760369847181,0.1705406446641839,0.8203415949659689
245,BSK_CASM3C_Thrombomodulin_up,245.0,1151.0,6391.0,7787.0,0.03146269423397971,0.1478104533196353,0.820726852446385
246,BSK_CASM3C_TissueFactor_down,215.0,1183.0,6389.0,7787.0,0.02761011942981893,0.15191986644407346,0.8204700141261076
247,BSK_CASM3C_VCAM1_down,275.0,1119.0,6393.0,7787.0,0.03531526903814049,0.1437010401951971,0.8209836907666623
248,BSK_CASM3C_VCAM1_up,38.0,1361.0,6388.0,7787.0,0.0048799280852703224,0.17477847694876075,0.8203415949659689
249,BSK_CASM3C_uPAR_down,237.0,1160.0,6390.0,7787.0,0.03043534095287017,0.14896622576088353,0.8205984332862463
250,BSK_CASM3C_uPAR_up,23.0,1376.0,6388.0,7787.0,0.002953640683189932,0.17670476435084115,0.8203415949659689
251,BSK_KF3CT_ICAM1_down,218.0,1179.0,6390.0,7787.0,0.027995376910235008,0.1514061898035187,0.8205984332862463
252,BSK_KF3CT_IL1a_down,286.0,1110.0,6391.0,7787.0,0.03672787979966611,0.14254526775394888,0.820726852446385
253,BSK_KF3CT_IP10_down,310.0,1086.0,6391.0,7787.0,0.039809939642994736,0.13946320791062025,0.820726852446385
254,BSK_KF3CT_IP10_up,22.0,1376.0,6389.0,7787.0,0.002825221523051239,0.17670476435084115,0.8204700141261076
255,BSK_KF3CT_MCP1_down,251.0,1146.0,6390.0,7787.0,0.03223320919481187,0.14716835751894183,0.8205984332862463
256,BSK_KF3CT_MCP1_up,25.0,1374.0,6388.0,7787.0,0.003210479003467317,0.17644792603056375,0.8203415949659689
257,BSK_KF3CT_MMP9_down,374.0,1021.0,6392.0,7787.0,0.048028765891871064,0.13111596250160523,0.8208552716065237
258,BSK_KF3CT_SRB_down,224.0,1173.0,6390.0,7787.0,0.028765891871067165,0.15063567484268653,0.8205984332862463
259,BSK_KF3CT_TGFb1_down,283.0,1114.0,6390.0,7787.0,0.036342622319250034,0.14305894439450367,0.8205984332862463
260,BSK_KF3CT_TIMP2_down,315.0,1083.0,6389.0,7787.0,0.0404520354436882,0.13907795043020418,0.8204700141261076
261,BSK_KF3CT_uPA_down,255.0,1141.0,6391.0,7787.0,0.03274688583536663,0.14652626171824837,0.820726852446385
262,BSK_LPS_CD40_down,412.0,986.0,6389.0,7787.0,0.05290869397714139,0.126621291896751,0.8204700141261076
263,BSK_LPS_Eselectin_down,297.0,1100.0,6390.0,7787.0,0.03814049056119173,0.14126107615256195,0.8205984332862463
264,BSK_LPS_Eselectin_up,19.0,1378.0,6390.0,7787.0,0.0024399640426351612,0.17696160267111852,0.8205984332862463
265,BSK_LPS_IL1a_down,298.0,1098.0,6391.0,7787.0,0.03826890972133042,0.14100423783228458,0.820726852446385
266,BSK_LPS_IL1a_up,21.0,1378.0,6388.0,7787.0,0.0026968023629125467,0.17696160267111852,0.8203415949659689
267,BSK_LPS_IL8_down,308.0,1089.0,6390.0,7787.0,0.039553101322717346,0.13984846539103635,0.8205984332862463
268,BSK_LPS_IL8_up,28.0,1369.0,6390.0,7787.0,0.0035957364838833956,0.17580583022987029,0.8205984332862463
269,BSK_LPS_MCP1_down,316.0,1081.0,6390.0,7787.0,0.04058045460382689,0.13882111210992681,0.8205984332862463
270,BSK_LPS_MCSF_down,383.0,1012.0,6392.0,7787.0,0.0491845383331193,0.129960190060357,0.8208552716065237
271,BSK_LPS_PGE2_down,291.0,1107.0,6389.0,7787.0,0.037369975600359574,0.1421600102735328,0.8204700141261076
272,BSK_LPS_PGE2_up,93.0,1305.0,6389.0,7787.0,0.01194298189289842,0.16758700398099396,0.8204700141261076
273,BSK_LPS_SRB_down,362.0,1034.0,6391.0,7787.0,0.04648773597020676,0.13278541158340826,0.820726852446385
274,BSK_LPS_TNFa_down,283.0,1112.0,6392.0,7787.0,0.036342622319250034,0.14280210607422628,0.8208552716065237
275,BSK_LPS_TNFa_up,73.0,1325.0,6389.0,7787.0,0.009374598690124566,0.17015538718376783,0.8204700141261076
276,BSK_LPS_TissueFactor_down,228.0,1168.0,6391.0,7787.0,0.029279568511621935,0.14999357904199306,0.820726852446385
277,BSK_LPS_TissueFactor_up,52.0,1346.0,6389.0,7787.0,0.00667779632721202,0.17285218954668036,0.8204700141261076
278,BSK_LPS_VCAM1_down,429.0,968.0,6390.0,7787.0,0.05509181969949917,0.12430974701425453,0.8205984332862463
279,BSK_SAg_CD38_down,429.0,968.0,6390.0,7787.0,0.05509181969949917,0.12430974701425453,0.8205984332862463
280,BSK_SAg_CD40_down,429.0,967.0,6391.0,7787.0,0.05509181969949917,0.12418132785411583,0.820726852446385
281,BSK_SAg_CD69_down,392.0,1006.0,6389.0,7787.0,0.050340310774367535,0.12918967509952484,0.8204700141261076
282,BSK_SAg_Eselectin_down,395.0,1001.0,6391.0,7787.0,0.050725568254783616,0.1285475792988314,0.820726852446385
283,BSK_SAg_Eselectin_up,46.0,1353.0,6388.0,7787.0,0.005907281366379864,0.17375112366765122,0.8203415949659689
284,BSK_SAg_IL8_down,334.0,1061.0,6392.0,7787.0,0.04289199948632336,0.13625272890715295,0.8208552716065237
285,BSK_SAg_IL8_up,41.0,1357.0,6389.0,7787.0,0.0052651855656864,0.17426480030820599,0.8204700141261076
286,BSK_SAg_MCP1_down,336.0,1060.0,6391.0,7787.0,0.04314883780660075,0.13612430974701425,0.820726852446385
287,BSK_SAg_MIG_down,225.0,1172.0,6390.0,7787.0,0.028894311031205856,0.15050725568254783,0.8205984332862463
288,BSK_SAg_PBMCCytotoxicity_down,313.0,1086.0,6388.0,7787.0,0.04019519712341081,0.13946320791062025,0.8203415949659689
289,BSK_SAg_PBMCCytotoxicity_up,72.0,1326.0,6389.0,7787.0,0.009246179529985873,0.17028380634390652,0.8204700141261076
290,BSK_SAg_Proliferation_down,548.0,849.0,6390.0,7787.0,0.07037369975600359,0.1090278669577501,0.8205984332862463
291,BSK_SAg_SRB_down,352.0,1045.0,6390.0,7787.0,0.04520354436881983,0.13419802234493386,0.8205984332862463
292,BSK_hDFCGF_CollagenIII_down,422.0,971.0,6394.0,7787.0,0.05419288557852832,0.12469500449467061,0.8211121099268011
293,BSK_hDFCGF_EGFR_down,96.0,1303.0,6388.0,7787.0,0.012328239373314499,0.16733016566071657,0.8203415949659689
294,BSK_hDFCGF_EGFR_up,61.0,1337.0,6389.0,7787.0,0.007833568768460255,0.17169641710543213,0.8204700141261076
295,BSK_hDFCGF_IL8_down,184.0,1215.0,6388.0,7787.0,0.023629125465519457,0.15602927956851162,0.8203415949659689
296,BSK_hDFCGF_IP10_down,402.0,992.0,6393.0,7787.0,0.051624502375754465,0.12739180685758314,0.8209836907666623
297,BSK_hDFCGF_MCSF_down,399.0,994.0,6394.0,7787.0,0.05123924489533838,0.12764864517786054,0.8211121099268011
298,BSK_hDFCGF_MIG_down,284.0,1113.0,6390.0,7787.0,0.036471041479388726,0.14293052523436497,0.8205984332862463
299,BSK_hDFCGF_MMP1_down,254.0,1142.0,6391.0,7787.0,0.03261846667522794,0.14665468087838707,0.820726852446385
300,BSK_hDFCGF_MMP1_up,61.0,1336.0,6390.0,7787.0,0.007833568768460255,0.17156799794529343,0.8205984332862463
301,BSK_hDFCGF_PAI1_down,385.0,1013.0,6389.0,7787.0,0.049441376653396686,0.1300886092204957,0.8204700141261076
302,BSK_hDFCGF_Proliferation_down,607.0,791.0,6389.0,7787.0,0.07795043020418646,0.10157955566970592,0.8204700141261076
303,BSK_hDFCGF_SRB_down,321.0,1077.0,6389.0,7787.0,0.04122255040452035,0.13830743546937202,0.8204700141261076
304,BSK_hDFCGF_TIMP1_down,258.0,1140.0,6389.0,7787.0,0.033132143315782715,0.14639784255810967,0.8204700141261076
305,BSK_hDFCGF_VCAM1_down,395.0,999.0,6393.0,7787.0,0.050725568254783616,0.128290740978554,0.8209836907666623
306,CEETOX_H295R_11DCORT_dn,199.0,294.0,7294.0,7787.0,0.025555412867599846,0.03775523308077565,0.9366893540516245
307,CEETOX_H295R_ANDR_dn,183.0,311.0,7293.0,7787.0,0.023500706305380762,0.03993835880313343,0.9365609348914858
308,CEETOX_H295R_CORTISOL_dn,133.0,362.0,7292.0,7787.0,0.017079748298446128,0.04648773597020676,0.9364325157313471
309,CEETOX_H295R_DOC_dn,128.0,359.0,7300.0,7787.0,0.016437652497752666,0.046102478489790676,0.9374598690124567
310,CEETOX_H295R_DOC_up,72.0,414.0,7301.0,7787.0,0.009246179529985873,0.05316553229741877,0.9375882881725953
311,CEETOX_H295R_ESTRADIOL_dn,36.0,457.0,7294.0,7787.0,0.0046230897649929365,0.05868755618338256,0.9366893540516245
312,CEETOX_H295R_ESTRADIOL_up,76.0,415.0,7296.0,7787.0,0.009759856170540645,0.05329395145755747,0.9369461923719019
313,CEETOX_H295R_ESTRONE_dn,49.0,446.0,7292.0,7787.0,0.006292538846795942,0.05727494542185694,0.9364325157313471
314,CEETOX_H295R_ESTRONE_up,70.0,423.0,7294.0,7787.0,0.008989341209708488,0.05432130473866701,0.9366893540516245
315,CEETOX_H295R_OHPREG_up,55.0,401.0,7331.0,7787.0,0.007063053807628098,0.05149608321561577,0.9414408629767561
316,CEETOX_H295R_OHPROG_dn,148.0,344.0,7295.0,7787.0,0.01900603570052652,0.04417619108771029,0.9368177732117632
317,CEETOX_H295R_OHPROG_up,117.0,375.0,7295.0,7787.0,0.015025041736227046,0.04815718505200976,0.9368177732117632
318,CEETOX_H295R_PROG_up,120.0,341.0,7326.0,7787.0,0.015410299216643122,0.043790933607294205,0.9407987671760627
319,CEETOX_H295R_TESTO_dn,141.0,351.0,7295.0,7787.0,0.01810710157955567,0.045075125208681135,0.9368177732117632
320,CLD_ABCB1_48hr,18.0,276.0,7493.0,7787.0,0.0023115448824964683,0.035443688198279186,0.9622447669192243
321,CLD_ABCG2_48hr,21.0,273.0,7493.0,7787.0,0.0026968023629125467,0.035058430717863104,0.9622447669192243
322,CLD_CYP1A1_24hr,120.0,170.0,7497.0,7787.0,0.015410299216643122,0.021831257223577757,0.9627584435597791
323,CLD_CYP1A1_48hr,109.0,180.0,7498.0,7787.0,0.013997688455117504,0.023115448824964684,0.9628868627199179
324,CLD_CYP1A1_6hr,102.0,192.0,7493.0,7787.0,0.013098754334146655,0.024656478746628997,0.9622447669192243
325,CLD_CYP1A2_24hr,132.0,163.0,7492.0,7787.0,0.016951329138307436,0.02093232310260691,0.9621163477590856
326,CLD_CYP1A2_48hr,152.0,141.0,7494.0,7787.0,0.01951971234108129,0.01810710157955567,0.9623731860793631
327,CLD_CYP1A2_6hr,83.0,212.0,7492.0,7787.0,0.010658790291511493,0.02722486194940285,0.9621163477590856
328,CLD_CYP2B6_24hr,171.0,122.0,7494.0,7787.0,0.021959676383716452,0.01566713753692051,0.9623731860793631
329,CLD_CYP2B6_48hr,161.0,133.0,7493.0,7787.0,0.020675484782329525,0.017079748298446128,0.9622447669192243
330,CLD_CYP2B6_6hr,181.0,114.0,7492.0,7787.0,0.02324386798510338,0.014639784255810967,0.9621163477590856
331,CLD_CYP3A4_24hr,114.0,174.0,7499.0,7787.0,0.014639784255810967,0.02234493386413253,0.9630152818800565
332,CLD_CYP3A4_48hr,116.0,172.0,7499.0,7787.0,0.014896622576088352,0.022088095543855144,0.9630152818800565
333,CLD_CYP3A4_6hr,44.0,245.0,7498.0,7787.0,0.005650443046102478,0.03146269423397971,0.9628868627199179
334,CLD_GSTA2_48hr,28.0,266.0,7493.0,7787.0,0.0035957364838833956,0.034159496596892255,0.9622447669192243
335,CLD_SULT2A_24hr,23.0,270.0,7494.0,7787.0,0.002953640683189932,0.03467317323744703,0.9623731860793631
336,CLD_SULT2A_48hr,42.0,252.0,7493.0,7787.0,0.005393604725825093,0.03236162835495056,0.9622447669192243
337,CLD_UGT1A1_24hr,50.0,245.0,7492.0,7787.0,0.006420958006934634,0.03146269423397971,0.9621163477590856
338,CLD_UGT1A1_48hr,66.0,228.0,7493.0,7787.0,0.008475664569153718,0.029279568511621935,0.9622447669192243
339,NCCT_HEK293T_CellTiterGLO,195.0,168.0,7424.0,7787.0,0.025041736227045076,0.021574418903300373,0.9533838448696546
340,NCCT_QuantiLum_inhib_2_dn,96.0,266.0,7425.0,7787.0,0.012328239373314499,0.034159496596892255,0.9535122640297933
341,NCCT_QuantiLum_inhib_dn,171.0,138.0,7478.0,7787.0,0.021959676383716452,0.017721844099139593,0.960318479517144
342,NCCT_TPO_AUR_dn,300.0,64.0,7423.0,7787.0,0.038525748041607806,0.008218826248876333,0.9532554257095158
343,NCCT_TPO_GUA_dn,29.0,22.0,7736.0,7787.0,0.003724155644022088,0.002825221523051239,0.9934506228329266
344,NHEERL_ZF_144hpf_TERATOSCORE_up,469.0,211.0,7107.0,7787.0,0.060228586105046875,0.02709644278926416,0.912674971105689
345,NVS_ADME_hCYP19A1,69.0,167.0,7551.0,7787.0,0.008860922049569796,0.02144599974316168,0.9696930782072686
346,NVS_ADME_hCYP1A1,67.0,104.0,7616.0,7787.0,0.00860408372929241,0.01335559265442404,0.9780403236162836
347,NVS_ADME_hCYP1A2,130.0,37.0,7620.0,7787.0,0.01669449081803005,0.00475150892513163,0.9785540002568384
348,NVS_ADME_hCYP2A6,26.0,83.0,7678.0,7787.0,0.00333889816360601,0.010658790291511493,0.9860023115448825
349,NVS_ADME_hCYP2B6,98.0,35.0,7654.0,7787.0,0.012585077693591884,0.004494670604854244,0.9829202517015538
350,NVS_ADME_hCYP2C19,292.0,73.0,7422.0,7787.0,0.037498394760498266,0.009374598690124566,0.9531270065493772
351,NVS_ADME_hCYP2C9,177.0,36.0,7574.0,7787.0,0.022730191344548605,0.0046230897649929365,0.9726467188904585
352,NVS_ADME_hCYP2D6,74.0,37.0,7676.0,7787.0,0.00950301785026326,0.00475150892513163,0.9857454732246052
353,NVS_ADME_hCYP3A4,80.0,71.0,7636.0,7787.0,0.010273532811095415,0.009117760369847181,0.9806087068190574
354,NVS_ADME_hCYP4F12,26.0,49.0,7712.0,7787.0,0.00333889816360601,0.006292538846795942,0.9903685629895981
355,NVS_ADME_rCYP2C12,31.0,22.0,7734.0,7787.0,0.003980993964299473,0.002825221523051239,0.9931937845126493
356,NVS_ENZ_hAChE,63.0,71.0,7653.0,7787.0,0.00809040708873764,0.009117760369847181,0.9827918325414152
357,NVS_ENZ_hAMPKa1,18.0,89.0,7680.0,7787.0,0.0023115448824964683,0.01142930525234365,0.9862591498651598
358,NVS_ENZ_hAurA,22.0,72.0,7693.0,7787.0,0.002825221523051239,0.009246179529985873,0.9879285989469628
359,NVS_ENZ_hBACE,84.0,79.0,7624.0,7787.0,0.010787209451650187,0.010145113650956723,0.979067676897393
360,NVS_ENZ_hCASP5,35.0,42.0,7710.0,7787.0,0.004494670604854244,0.005393604725825093,0.9901117246693206
361,NVS_ENZ_hCK1D,30.0,97.0,7660.0,7787.0,0.0038525748041607806,0.012456658533453192,0.983690766662386
362,NVS_ENZ_hDUSP3,57.0,42.0,7688.0,7787.0,0.007319892127905484,0.005393604725825093,0.9872865031462694
363,NVS_ENZ_hES,74.0,78.0,7635.0,7787.0,0.00950301785026326,0.01001669449081803,0.9804802876589187
364,NVS_ENZ_hElastase,52.0,57.0,7678.0,7787.0,0.00667779632721202,0.007319892127905484,0.9860023115448825
365,NVS_ENZ_hFGFR1,26.0,133.0,7628.0,7787.0,0.00333889816360601,0.017079748298446128,0.9795813535379478
366,NVS_ENZ_hGSK3b,23.0,194.0,7570.0,7787.0,0.002953640683189932,0.024913317066906384,0.9721330422499037
367,NVS_ENZ_hMMP1,43.0,52.0,7692.0,7787.0,0.005522023885963786,0.00667779632721202,0.9878001797868242
368,NVS_ENZ_hMMP13,43.0,35.0,7709.0,7787.0,0.005522023885963786,0.004494670604854244,0.989983305509182
369,NVS_ENZ_hMMP2,35.0,53.0,7699.0,7787.0,0.004494670604854244,0.006806215487350713,0.9886991139077951
370,NVS_ENZ_hMMP3,32.0,68.0,7687.0,7787.0,0.0041094131244381665,0.008732502889431103,0.9871580839861307
371,NVS_ENZ_hMMP7,22.0,67.0,7698.0,7787.0,0.002825221523051239,0.00860408372929241,0.9885706947476564
372,NVS_ENZ_hMMP9,38.0,55.0,7694.0,7787.0,0.0048799280852703224,0.007063053807628098,0.9880570181071016
373,NVS_ENZ_hPDE10,24.0,53.0,7710.0,7787.0,0.0030820598433286247,0.006806215487350713,0.9901117246693206
374,NVS_ENZ_hPDE4A1,56.0,80.0,7651.0,7787.0,0.007191472967766791,0.010273532811095415,0.9825349942211378
375,NVS_ENZ_hPDE5,67.0,110.0,7610.0,7787.0,0.00860408372929241,0.014126107615256196,0.9772698086554514
376,NVS_ENZ_hPI3Ka,17.0,90.0,7680.0,7787.0,0.0021831257223577758,0.011557724412482342,0.9862591498651598
377,NVS_ENZ_hPTEN,28.0,64.0,7695.0,7787.0,0.0035957364838833956,0.008218826248876333,0.9881854372672403
378,NVS_ENZ_hPTPN11,21.0,60.0,7706.0,7787.0,0.0026968023629125467,0.007705149608321561,0.9895980480287659
379,NVS_ENZ_hPTPN12,22.0,54.0,7711.0,7787.0,0.002825221523051239,0.006934634647489405,0.9902401438294594
380,NVS_ENZ_hPTPN13,22.0,51.0,7714.0,7787.0,0.002825221523051239,0.006549377167073328,0.9906254013098754
381,NVS_ENZ_hPTPN9,31.0,75.0,7681.0,7787.0,0.003980993964299473,0.009631437010401952,0.9863875690252986
382,NVS_ENZ_hPTPRC,37.0,28.0,7722.0,7787.0,0.00475150892513163,0.0035957364838833956,0.991652754590985
383,NVS_ENZ_hSIRT1,25.0,88.0,7674.0,7787.0,0.003210479003467317,0.011300886092204957,0.9854886349043277
384,NVS_ENZ_hSIRT2,27.0,68.0,7692.0,7787.0,0.0034673173237447026,0.008732502889431103,0.9878001797868242
385,NVS_ENZ_hTrkA,20.0,40.0,7727.0,7787.0,0.0025683832027738537,0.0051367664055477075,0.9922948503916784
386,NVS_ENZ_hVEGFR2,21.0,126.0,7640.0,7787.0,0.0026968023629125467,0.01618081417747528,0.9811223834596122
387,NVS_ENZ_oCOX1,79.0,55.0,7653.0,7787.0,0.010145113650956723,0.007063053807628098,0.9827918325414152
388,NVS_ENZ_oCOX2,60.0,40.0,7687.0,7787.0,0.007705149608321561,0.0051367664055477075,0.9871580839861307
389,NVS_ENZ_rAChE,47.0,49.0,7691.0,7787.0,0.006035700526518557,0.006292538846795942,0.9876717606266855
390,NVS_ENZ_rCNOS,37.0,53.0,7697.0,7787.0,0.00475150892513163,0.006806215487350713,0.9884422755875176
391,NVS_ENZ_rMAOAC,82.0,29.0,7676.0,7787.0,0.0105303711313728,0.003724155644022088,0.9857454732246052
392,NVS_ENZ_rMAOAP,61.0,42.0,7684.0,7787.0,0.007833568768460255,0.005393604725825093,0.9867728265057146
393,NVS_ENZ_rMAOBC,66.0,55.0,7666.0,7787.0,0.008475664569153718,0.007063053807628098,0.9844612816232182
394,NVS_ENZ_rMAOBP,50.0,74.0,7663.0,7787.0,0.006420958006934634,0.00950301785026326,0.9840760241428022
395,NVS_ENZ_rabI2C,49.0,50.0,7688.0,7787.0,0.006292538846795942,0.006420958006934634,0.9872865031462694
396,NVS_GPCR_bAdoR_NonSelective,37.0,74.0,7676.0,7787.0,0.00475150892513163,0.00950301785026326,0.9857454732246052
397,NVS_GPCR_bDR_NonSelective,27.0,22.0,7738.0,7787.0,0.0034673173237447026,0.002825221523051239,0.9937074611532041
398,NVS_GPCR_g5HT4,75.0,50.0,7662.0,7787.0,0.009631437010401952,0.006420958006934634,0.9839476049826634
399,NVS_GPCR_gH2,68.0,41.0,7678.0,7787.0,0.008732502889431103,0.0052651855656864,0.9860023115448825
400,NVS_GPCR_gLTB4,49.0,36.0,7702.0,7787.0,0.006292538846795942,0.0046230897649929365,0.9890843713882111
401,NVS_GPCR_gLTD4,24.0,36.0,7727.0,7787.0,0.0030820598433286247,0.0046230897649929365,0.9922948503916784
402,NVS_GPCR_gMPeripheral_NonSelective,48.0,45.0,7694.0,7787.0,0.006164119686657249,0.005778862206241171,0.9880570181071016
403,NVS_GPCR_gOpiateK,85.0,52.0,7650.0,7787.0,0.010915628611788878,0.00667779632721202,0.9824065750609992
404,NVS_GPCR_h5HT2A,42.0,59.0,7686.0,7787.0,0.005393604725825093,0.007576730448182869,0.9870296648259921
405,NVS_GPCR_h5HT5A,82.0,65.0,7640.0,7787.0,0.0105303711313728,0.008347245409015025,0.9811223834596122
406,NVS_GPCR_h5HT6,60.0,35.0,7692.0,7787.0,0.007705149608321561,0.004494670604854244,0.9878001797868242
407,NVS_GPCR_h5HT7,109.0,40.0,7638.0,7787.0,0.013997688455117504,0.0051367664055477075,0.9808655451393348
408,NVS_GPCR_hAT1,18.0,45.0,7724.0,7787.0,0.0023115448824964683,0.005778862206241171,0.9919095929112623
409,NVS_GPCR_hAdoRA1,81.0,33.0,7673.0,7787.0,0.010401951971234108,0.004237832284576859,0.9853602157441891
410,NVS_GPCR_hAdoRA2a,61.0,20.0,7706.0,7787.0,0.007833568768460255,0.0025683832027738537,0.9895980480287659
411,NVS_GPCR_hAdra2A,52.0,30.0,7705.0,7787.0,0.00667779632721202,0.0038525748041607806,0.9894696288686272
412,NVS_GPCR_hAdra2C,72.0,30.0,7685.0,7787.0,0.009246179529985873,0.0038525748041607806,0.9869012456658534
413,NVS_GPCR_hAdrb1,51.0,38.0,7698.0,7787.0,0.006549377167073328,0.0048799280852703224,0.9885706947476564
414,NVS_GPCR_hAdrb2,36.0,37.0,7714.0,7787.0,0.0046230897649929365,0.00475150892513163,0.9906254013098754
415,NVS_GPCR_hAdrb3,22.0,57.0,7708.0,7787.0,0.002825221523051239,0.007319892127905484,0.9898548863490433
416,NVS_GPCR_hDRD1,91.0,32.0,7664.0,7787.0,0.011686143572621035,0.0041094131244381665,0.9842044433029408
417,NVS_GPCR_hDRD2s,64.0,51.0,7672.0,7787.0,0.008218826248876333,0.006549377167073328,0.9852317965840504
418,NVS_GPCR_hDRD4.4,51.0,21.0,7715.0,7787.0,0.006549377167073328,0.0026968023629125467,0.9907538204700141
419,NVS_GPCR_hH1,51.0,32.0,7704.0,7787.0,0.006549377167073328,0.0041094131244381665,0.9893412097084885
420,NVS_GPCR_hLTB4_BLT1,20.0,47.0,7720.0,7787.0,0.0025683832027738537,0.006035700526518557,0.9913959162707076
421,NVS_GPCR_hM1,48.0,25.0,7714.0,7787.0,0.006164119686657249,0.003210479003467317,0.9906254013098754
422,NVS_GPCR_hM2,64.0,42.0,7681.0,7787.0,0.008218826248876333,0.005393604725825093,0.9863875690252986
423,NVS_GPCR_hM3,61.0,32.0,7694.0,7787.0,0.007833568768460255,0.0041094131244381665,0.9880570181071016
424,NVS_GPCR_hM4,70.0,48.0,7669.0,7787.0,0.008989341209708488,0.006164119686657249,0.9848465391036343
425,NVS_GPCR_hNK2,73.0,84.0,7630.0,7787.0,0.009374598690124566,0.010787209451650187,0.9798381918582253
426,NVS_GPCR_hOpiate_D1,54.0,47.0,7686.0,7787.0,0.006934634647489405,0.006035700526518557,0.9870296648259921
427,NVS_GPCR_hOpiate_mu,105.0,73.0,7609.0,7787.0,0.013484011814562732,0.009374598690124566,0.9771413894953127
428,NVS_GPCR_hTXA2,57.0,33.0,7697.0,7787.0,0.007319892127905484,0.004237832284576859,0.9884422755875176
429,NVS_GPCR_p5HT2C,66.0,40.0,7681.0,7787.0,0.008475664569153718,0.0051367664055477075,0.9863875690252986
430,NVS_GPCR_r5HT1_NonSelective,26.0,43.0,7718.0,7787.0,0.00333889816360601,0.005522023885963786,0.9911390779504302
431,NVS_GPCR_r5HT_NonSelective,42.0,43.0,7702.0,7787.0,0.005393604725825093,0.005522023885963786,0.9890843713882111
432,NVS_GPCR_rAdra1B,44.0,40.0,7703.0,7787.0,0.005650443046102478,0.0051367664055477075,0.9892127905483498
433,NVS_GPCR_rAdra1_NonSelective,45.0,40.0,7702.0,7787.0,0.005778862206241171,0.0051367664055477075,0.9890843713882111
